id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
276388,M,South East Region,A Level or Equivalent,60,20-30%,2593,65.9166666666667,High,Medium,Safe,1,0,Pass
276808,F,North Western Region,A Level or Equivalent,60,10-20,2986,90.3333333333333,High,High,Safe,1,0,Pass
278955,M,East Midlands Region,Lower Than A Level,60,30-40%,1590,80.3333333333333,Medium,High,Low Risk,1,0,Pass
279069,M,North Western Region,Lower Than A Level,120,40-50%,,,,,,0,1,Withdrawn
279085,M,London Region,HE Qualification,60,80-90%,4738,82.8333333333333,High,High,Safe,1,0,Pass
279750,M,Scotland,Lower Than A Level,60,60-70%,6923,91.0833333333333,High,High,Safe,1,0,Pass
281638,F,Ireland,A Level or Equivalent,90,20-30%,2961,83.75,High,High,Safe,1,0,Pass
282385,M,Scotland,HE Qualification,60,20-30%,28,,Low,,Very High Risk,0,0,Fail
282975,F,London Region,A Level or Equivalent,60,90-100%,4014,84,High,High,Safe,1,0,Pass
283953,F,London Region,A Level or Equivalent,60,90-100%,4297,87.8333333333333,High,High,Safe,1,0,Distinction
284036,M,South West Region,Lower Than A Level,60,20-30%,2403,92.75,High,High,Safe,0,0,Fail
284395,M,London Region,A Level or Equivalent,60,30-40%,4684,71.5833333333333,High,High,Safe,1,0,Pass
284636,M,Scotland,Lower Than A Level,60,20-30%,287,,Low,,Very High Risk,0,0,Fail
284742,M,East Midlands Region,Lower Than A Level,60,10-20,46,,Low,,Very High Risk,0,1,Withdrawn
286442,M,Scotland,HE Qualification,60,50-60%,50,,Low,,Very High Risk,0,1,Withdrawn
287079,M,London Region,HE Qualification,60,40-50%,3070,58.2857142857143,High,Medium,Safe,0,1,Withdrawn
289221,F,South Region,A Level or Equivalent,90,80-90%,6427,60.75,High,Medium,Safe,1,0,Pass
289304,M,Yorkshire Region,Lower Than A Level,90,0-10%,3850,74.5,High,High,Safe,1,0,Pass
289826,F,Scotland,Lower Than A Level,150,10-20,92,,Low,,Very High Risk,0,1,Withdrawn
290521,M,London Region,Lower Than A Level,120,10-20,1694,73.6666666666667,High,High,Low Risk,1,0,Pass
291237,M,Yorkshire Region,A Level or Equivalent,180,80-90%,4379,92.1666666666667,High,High,Safe,1,0,Distinction
291516,F,Yorkshire Region,Lower Than A Level,60,70-80%,764,79,Medium,High,High Risk,0,0,Fail
291745,M,Scotland,A Level or Equivalent,60,60-70%,12100,92.6666666666667,High,High,Safe,1,0,Distinction
293317,F,West Midlands Region,A Level or Equivalent,60,0-10%,2215,72,High,High,Safe,0,1,Withdrawn
295255,M,Ireland,A Level or Equivalent,60,,7619,55.9166666666667,High,Medium,Safe,1,0,Pass
296100,M,London Region,HE Qualification,150,10-20,47,,Low,,Very High Risk,0,1,Withdrawn
299281,M,North Region,A Level or Equivalent,60,,5503,79,High,High,Safe,1,0,Pass
299886,F,Yorkshire Region,Lower Than A Level,210,20-30%,4151,83.1666666666667,High,High,Safe,1,0,Pass
301128,M,East Midlands Region,A Level or Equivalent,180,30-40%,,,,,,0,1,Withdrawn
302071,M,South East Region,Lower Than A Level,90,40-50%,1,,Low,,Very High Risk,0,0,Fail
302566,M,South West Region,Lower Than A Level,120,40-50%,1165,55.75,Medium,Medium,Low Risk,0,0,Fail
303937,M,Wales,Lower Than A Level,60,30-40%,2,,Low,,Very High Risk,0,0,Fail
304240,M,South East Region,A Level or Equivalent,90,80-90%,1117,82.3333333333333,Medium,High,Low Risk,1,0,Pass
304589,M,West Midlands Region,A Level or Equivalent,120,30-40%,4421,95.0833333333333,High,High,Safe,1,0,Distinction
305858,F,West Midlands Region,A Level or Equivalent,90,70-80%,1967,80.75,High,High,Low Risk,1,0,Pass
307245,M,North Region,Lower Than A Level,60,70-80%,1490,72.5,Medium,High,Low Risk,0,0,Fail
307676,M,West Midlands Region,A Level or Equivalent,120,30-40%,595,83.3333333333333,Medium,High,High Risk,0,0,Fail
309150,M,East Anglian Region,A Level or Equivalent,60,70-80%,296,52.5,Low,Medium,Very High Risk,0,1,Withdrawn
309893,M,North Western Region,A Level or Equivalent,60,10-20,2672,67.25,High,Medium,Safe,1,0,Pass
310646,M,Yorkshire Region,Lower Than A Level,90,10-20,2396,83,High,High,Safe,1,0,Pass
310899,M,South Region,A Level or Equivalent,60,60-70%,,,,,,0,1,Withdrawn
311151,M,North Region,Lower Than A Level,60,,227,38,Low,Low,Very High Risk,0,1,Withdrawn
312760,M,South West Region,A Level or Equivalent,120,30-40%,1770,75.5454545454546,High,High,Low Risk,1,0,Pass
313206,M,Wales,Lower Than A Level,60,20-30%,868,59,Medium,Medium,High Risk,0,0,Fail
313700,M,Ireland,Lower Than A Level,90,10-20,3854,87,High,High,Safe,0,0,Fail
314776,M,East Anglian Region,Lower Than A Level,60,30-40%,4326,79.5,High,High,Safe,1,0,Pass
315808,M,South East Region,A Level or Equivalent,120,80-90%,5073,90.8333333333333,High,High,Safe,1,0,Distinction
316061,M,North Western Region,Lower Than A Level,180,0-10%,220,76,Low,High,Very High Risk,0,1,Withdrawn
316098,M,South Region,A Level or Equivalent,60,40-50%,2159,83.4166666666667,High,High,Low Risk,1,0,Pass
316541,F,Scotland,HE Qualification,120,30-40%,5291,88.25,High,High,Safe,1,0,Distinction
318627,M,East Midlands Region,HE Qualification,60,90-100%,5471,88,High,High,Safe,1,0,Distinction
319578,M,East Midlands Region,Lower Than A Level,90,10-20,3989,80.25,High,High,Safe,1,0,Pass
320437,M,Wales,A Level or Equivalent,90,20-30%,1671,72.1666666666667,High,High,Low Risk,1,0,Pass
321486,F,West Midlands Region,A Level or Equivalent,60,20-30%,826,92,Medium,High,High Risk,0,1,Withdrawn
321969,F,Yorkshire Region,Lower Than A Level,60,20-30%,2016,68,High,Medium,Low Risk,0,1,Withdrawn
323480,F,South Region,HE Qualification,60,50-60%,2225,70.1666666666667,High,High,Safe,1,0,Pass
323984,M,South West Region,A Level or Equivalent,60,70-80%,3494,70,High,Medium,Safe,1,0,Pass
324331,M,North Western Region,Lower Than A Level,60,70-80%,1826,53.5,High,Medium,Low Risk,0,1,Withdrawn
324672,M,South Region,Lower Than A Level,60,30-40%,2640,71.4166666666667,High,High,Safe,0,0,Fail
325368,M,Scotland,A Level or Equivalent,90,80-90%,447,94,Low,High,High Risk,0,0,Fail
325750,M,Scotland,HE Qualification,90,10-20,2673,67.0454545454546,High,Medium,Safe,0,1,Withdrawn
326056,M,East Anglian Region,Lower Than A Level,60,80-90%,5,,Low,,Very High Risk,0,1,Withdrawn
329655,F,Ireland,Lower Than A Level,90,,2,66.25,Low,Medium,Very High Risk,0,0,Fail
330192,M,Scotland,Lower Than A Level,60,80-90%,2818,70.0833333333333,High,High,Safe,1,0,Pass
330347,M,South Region,HE Qualification,60,90-100%,3271,49.25,High,Low,Safe,0,0,Fail
330669,F,Yorkshire Region,Lower Than A Level,180,60-70%,,,,,,0,1,Withdrawn
330723,M,Wales,A Level or Equivalent,60,40-50%,269,28.75,Low,Low,Very High Risk,0,1,Withdrawn
331039,M,East Anglian Region,A Level or Equivalent,120,60-70%,1207,65.0909090909091,Medium,Medium,Low Risk,1,0,Pass
331417,M,Ireland,A Level or Equivalent,120,40-50%,2948,76.0833333333333,High,High,Safe,1,0,Pass
333710,M,Ireland,A Level or Equivalent,90,50-60%,728,79.75,Medium,High,High Risk,0,0,Fail
334476,F,London Region,A Level or Equivalent,60,70-80%,1957,77.1666666666667,High,High,Low Risk,1,0,Pass
334669,M,East Midlands Region,A Level or Equivalent,120,50-60%,1044,73,Medium,High,Low Risk,0,1,Withdrawn
335476,M,Wales,A Level or Equivalent,90,30-40%,3325,84.3333333333333,High,High,Safe,1,0,Pass
335562,M,North Region,A Level or Equivalent,90,0-10%,5169,92.75,High,High,Safe,1,0,Pass
335582,M,South East Region,A Level or Equivalent,120,90-100%,4286,90.8333333333333,High,High,Safe,1,0,Distinction
335644,M,South West Region,HE Qualification,120,90-100%,6034,85.9166666666667,High,High,Safe,0,0,Fail
335726,F,North Western Region,Lower Than A Level,60,90-100%,1374,93.75,Medium,High,Low Risk,0,1,Withdrawn
338536,M,West Midlands Region,A Level or Equivalent,60,60-70%,1963,84.3333333333333,High,High,Low Risk,1,0,Pass
338806,M,North Region,Lower Than A Level,90,70-80%,1719,57.5882352941176,High,Medium,Low Risk,0,0,Fail
338975,M,East Anglian Region,A Level or Equivalent,150,90-100%,1463,83.5,Medium,High,Low Risk,1,0,Pass
339624,M,London Region,A Level or Equivalent,120,20-30%,89,,Low,,Very High Risk,0,1,Withdrawn
340647,F,South East Region,HE Qualification,90,80-90%,3685,79.4166666666667,High,High,Safe,1,0,Pass
340751,F,South Region,Lower Than A Level,90,30-40%,112,92,Low,High,Very High Risk,0,1,Withdrawn
341096,M,South Region,Lower Than A Level,120,50-60%,4100,62.0833333333333,High,Medium,Safe,1,0,Pass
341361,M,London Region,HE Qualification,60,10-20,5061,67.0769230769231,High,Medium,Safe,1,0,Pass
341470,F,South East Region,A Level or Equivalent,120,60-70%,4359,69.5,High,Medium,Safe,1,0,Pass
341839,M,East Anglian Region,Lower Than A Level,90,40-50%,688,65,Medium,Medium,High Risk,0,1,Withdrawn
342155,M,London Region,Lower Than A Level,120,40-50%,2956,77.1666666666667,High,High,Safe,1,0,Pass
342208,M,South West Region,A Level or Equivalent,180,30-40%,35,,Low,,Very High Risk,0,1,Withdrawn
342953,M,Wales,A Level or Equivalent,60,10-20,1827,82.4166666666667,High,High,Low Risk,1,0,Pass
343419,F,South East Region,A Level or Equivalent,60,20-30%,1055,89,Medium,High,Low Risk,0,0,Fail
343658,M,Scotland,Lower Than A Level,90,90-100%,399,68,Low,Medium,High Risk,0,0,Fail
343828,F,London Region,Lower Than A Level,180,50-60%,4340,63.0833333333333,High,Medium,Safe,1,0,Pass
344787,F,London Region,Lower Than A Level,120,20-30%,5175,78.2727272727273,High,High,Safe,1,0,Pass
347484,M,South East Region,Lower Than A Level,60,0-10%,2070,78.6666666666667,High,High,Low Risk,1,0,Pass
347809,F,Scotland,HE Qualification,60,10-20,5539,88.1904761904762,High,High,Safe,1,0,Pass
348717,M,East Anglian Region,Lower Than A Level,60,90-100%,1426,67.25,Medium,Medium,Low Risk,1,0,Pass
348783,M,North Western Region,A Level or Equivalent,60,50-60%,6113,94.2857142857143,High,High,Safe,1,0,Distinction
349219,M,West Midlands Region,A Level or Equivalent,270,,581,66.5,Medium,Medium,High Risk,0,0,Fail
349247,M,East Midlands Region,Lower Than A Level,60,10-20,118,52,Low,Medium,Very High Risk,0,1,Withdrawn
349676,M,South Region,Lower Than A Level,60,50-60%,11267,79.3333333333333,High,High,Safe,1,0,Pass
351170,M,Ireland,Lower Than A Level,120,90-100%,1380,60.5833333333333,Medium,Medium,Low Risk,1,0,Pass
351505,M,South East Region,A Level or Equivalent,90,70-80%,1114,84.25,Medium,High,Low Risk,1,0,Pass
352083,M,West Midlands Region,A Level or Equivalent,60,10-20,,,,,,0,1,Withdrawn
352102,F,South West Region,Lower Than A Level,60,30-40%,30,,Low,,Very High Risk,0,1,Withdrawn
353066,M,East Midlands Region,A Level or Equivalent,90,30-40%,,,,,,0,1,Withdrawn
353790,M,London Region,Lower Than A Level,60,30-40%,338,57.3333333333333,Low,Medium,High Risk,0,0,Fail
354550,M,Wales,Lower Than A Level,60,0-10%,686,60.5,Medium,Medium,High Risk,0,0,Fail
355293,M,East Midlands Region,Lower Than A Level,150,30-40%,2491,60.7222222222222,High,Medium,Safe,0,1,Withdrawn
355335,M,Ireland,Lower Than A Level,90,0-10%,2315,75.5833333333333,High,High,Safe,1,0,Pass
356397,M,South East Region,Lower Than A Level,90,50-60%,641,65,Medium,Medium,High Risk,0,0,Fail
357851,M,East Anglian Region,Lower Than A Level,90,50-60%,2613,84.125,High,High,Safe,0,1,Withdrawn
359149,M,East Midlands Region,Lower Than A Level,60,50-60%,760,87.5,Medium,High,High Risk,0,1,Withdrawn
360581,M,Yorkshire Region,A Level or Equivalent,60,30-40%,13,,Low,,Very High Risk,0,0,Fail
360747,M,South Region,Lower Than A Level,60,90-100%,2681,84.3333333333333,High,High,Safe,1,0,Pass
360986,M,London Region,A Level or Equivalent,120,10-20,4436,64.9166666666667,High,Medium,Safe,1,0,Pass
361837,M,Wales,HE Qualification,120,60-70%,1237,90,Medium,High,Low Risk,0,0,Fail
363273,F,Wales,Lower Than A Level,90,0-10%,8,,Low,,Very High Risk,0,0,Fail
363738,M,East Anglian Region,Lower Than A Level,60,90-100%,372,73.3333333333333,Low,High,High Risk,0,1,Withdrawn
364790,F,North Western Region,A Level or Equivalent,90,60-70%,5028,84.1666666666667,High,High,Safe,1,0,Distinction
364974,M,North Region,Lower Than A Level,180,40-50%,9679,60.1666666666667,High,Medium,Safe,1,0,Pass
367510,M,London Region,A Level or Equivalent,120,20-30%,3976,59.4545454545455,High,Medium,Safe,0,1,Withdrawn
367605,F,South West Region,A Level or Equivalent,90,20-30%,1801,64.0833333333333,High,Medium,Low Risk,1,0,Pass
368315,M,London Region,Lower Than A Level,120,30-40%,19734,93.5833333333333,High,High,Safe,1,0,Pass
368935,M,Scotland,HE Qualification,120,0-10%,1953,52.9166666666667,High,Medium,Low Risk,0,0,Fail
369208,M,East Midlands Region,Lower Than A Level,60,10-20,1431,73.6666666666667,Medium,High,Low Risk,1,0,Pass
369826,M,South Region,A Level or Equivalent,60,40-50%,,,,,,0,1,Withdrawn
370934,M,Yorkshire Region,Lower Than A Level,60,10-20,,,,,,0,1,Withdrawn
371133,M,Scotland,Lower Than A Level,60,60-70%,749,71.25,Medium,High,High Risk,0,1,Withdrawn
371247,M,East Midlands Region,HE Qualification,120,80-90%,1201,77.5,Medium,High,Low Risk,1,0,Pass
371869,M,Wales,HE Qualification,240,50-60%,8882,74.6363636363636,High,High,Safe,1,0,Pass
372262,F,Yorkshire Region,A Level or Equivalent,90,0-10%,8189,92.75,High,High,Safe,1,0,Distinction
372619,M,East Midlands Region,Lower Than A Level,60,70-80%,,,,,,0,1,Withdrawn
377705,M,East Anglian Region,A Level or Equivalent,60,50-60%,3426,84.8571428571429,High,High,Safe,0,0,Fail
379070,M,Scotland,HE Qualification,60,0-10%,2046,86.75,High,High,Low Risk,1,0,Distinction
379843,F,East Midlands Region,Lower Than A Level,60,10-20,5167,80.6666666666667,High,High,Safe,1,0,Pass
380161,M,North Western Region,A Level or Equivalent,90,60-70%,,,,,,0,1,Withdrawn
380435,F,East Midlands Region,HE Qualification,120,30-40%,4556,84.3333333333333,High,High,Safe,1,0,Distinction
380710,M,London Region,Lower Than A Level,180,20-30%,447,32,Low,Low,High Risk,0,1,Withdrawn
381058,M,London Region,A Level or Equivalent,60,20-30%,262,55,Low,Medium,Very High Risk,0,0,Fail
381365,M,North Western Region,Lower Than A Level,120,30-40%,1273,72.6666666666667,Medium,High,Low Risk,0,1,Withdrawn
381414,M,South East Region,Lower Than A Level,120,60-70%,1230,77.2857142857143,Medium,High,Low Risk,0,1,Withdrawn
381959,M,Wales,Lower Than A Level,60,80-90%,2647,78.2,High,High,Safe,0,0,Fail
382125,M,North Region,Lower Than A Level,90,10-20,20,,Low,,Very High Risk,0,1,Withdrawn
382156,M,Wales,Lower Than A Level,60,40-50%,447,76.3333333333333,Low,High,High Risk,0,0,Fail
382738,M,South Region,Lower Than A Level,60,90-100%,1268,63.9166666666667,Medium,Medium,Low Risk,1,0,Pass
383517,F,South East Region,A Level or Equivalent,120,90-100%,3393,76.8333333333333,High,High,Safe,1,0,Pass
384227,M,London Region,Lower Than A Level,120,40-50%,1853,78.7272727272727,High,High,Low Risk,1,0,Pass
385033,M,Yorkshire Region,HE Qualification,60,80-90%,4136,88.6470588235294,High,High,Safe,1,0,Pass
385195,M,Yorkshire Region,Lower Than A Level,60,0-10%,3373,70.5,High,High,Safe,1,0,Pass
385209,M,London Region,Lower Than A Level,90,30-40%,1979,55.8333333333333,High,Medium,Low Risk,0,0,Fail
385547,M,North Western Region,Lower Than A Level,180,20-30%,3348,71.25,High,High,Safe,1,0,Pass
387507,M,South Region,A Level or Equivalent,120,80-90%,3416,75.5833333333333,High,High,Safe,1,0,Pass
387941,M,East Anglian Region,Lower Than A Level,60,40-50%,129,,Low,,Very High Risk,0,1,Withdrawn
388754,M,London Region,Lower Than A Level,120,10-20,4017,83.5,High,High,Safe,1,0,Distinction
389208,M,Wales,A Level or Equivalent,90,30-40%,4694,69.4545454545455,High,Medium,Safe,1,0,Pass
391187,M,Scotland,HE Qualification,60,40-50%,825,74.375,Medium,High,High Risk,1,0,Pass
392210,M,East Midlands Region,Lower Than A Level,60,70-80%,134,84,Low,High,Very High Risk,0,0,Fail
392427,M,East Anglian Region,A Level or Equivalent,60,50-60%,1508,49.8333333333333,Medium,Low,Low Risk,0,0,Fail
392692,F,North Western Region,A Level or Equivalent,180,0-10%,318,62,Low,Medium,Very High Risk,0,1,Withdrawn
393526,F,London Region,Lower Than A Level,60,0-10%,6040,79.9230769230769,High,High,Safe,1,0,Distinction
393698,M,South Region,Lower Than A Level,60,70-80%,123,,Low,,Very High Risk,0,1,Withdrawn
393827,F,London Region,A Level or Equivalent,150,30-40%,1215,71.7272727272727,Medium,High,Low Risk,1,0,Pass
394218,M,North Region,A Level or Equivalent,60,10-20,3740,56.1666666666667,High,Medium,Safe,0,0,Fail
394239,M,Scotland,A Level or Equivalent,60,0-10%,2172,74.4166666666667,High,High,Safe,1,0,Pass
395107,F,East Anglian Region,Lower Than A Level,180,70-80%,934,79.5,Medium,High,Low Risk,0,1,Withdrawn
395373,M,North Region,A Level or Equivalent,120,,2265,77.6363636363636,High,High,Safe,1,0,Pass
395696,M,North Western Region,Lower Than A Level,60,20-30%,1672,69.3333333333333,High,Medium,Low Risk,1,0,Pass
395814,M,North Western Region,A Level or Equivalent,120,40-50%,163,76,Low,High,Very High Risk,0,1,Withdrawn
396502,M,South East Region,A Level or Equivalent,60,60-70%,1051,63.4545454545455,Medium,Medium,Low Risk,1,0,Pass
397292,F,North Western Region,Lower Than A Level,60,0-10%,650,48,Medium,Low,High Risk,0,1,Withdrawn
397470,M,West Midlands Region,A Level or Equivalent,60,0-10%,3203,77.75,High,High,Safe,1,0,Pass
397506,F,South Region,Lower Than A Level,120,90-100%,9070,85.8571428571429,High,High,Safe,1,0,Pass
399863,M,West Midlands Region,A Level or Equivalent,270,30-40%,69,,Low,,Very High Risk,0,1,Withdrawn
400145,M,Scotland,A Level or Equivalent,90,80-90%,1673,80.3636363636364,High,High,Low Risk,1,0,Pass
400266,M,London Region,A Level or Equivalent,90,20-30%,2935,75.2142857142857,High,High,Safe,1,0,Pass
401824,M,Wales,Lower Than A Level,60,0-10%,453,61,Low,Medium,High Risk,0,0,Fail
401866,M,East Midlands Region,Lower Than A Level,180,90-100%,938,54.8333333333333,Medium,Medium,Low Risk,0,1,Withdrawn
402458,F,Ireland,A Level or Equivalent,60,30-40%,1504,69.6666666666667,Medium,Medium,Low Risk,0,1,Withdrawn
402662,M,East Anglian Region,A Level or Equivalent,60,80-90%,1781,76.9166666666667,High,High,Low Risk,1,0,Pass
404536,M,Wales,A Level or Equivalent,60,50-60%,1649,73.6666666666667,High,High,Low Risk,1,0,Pass
404631,F,Wales,Lower Than A Level,60,50-60%,7413,85.1666666666667,High,High,Safe,1,0,Pass
405314,M,North Western Region,A Level or Equivalent,120,60-70%,4687,76.5,High,High,Safe,0,0,Fail
406254,M,East Midlands Region,Lower Than A Level,60,30-40%,1820,77.9166666666667,High,High,Low Risk,1,0,Pass
409040,M,East Anglian Region,Lower Than A Level,90,20-30%,1376,62.8333333333333,Medium,Medium,Low Risk,1,0,Pass
409276,F,Wales,Lower Than A Level,180,30-40%,24,,Low,,Very High Risk,0,0,Fail
410666,M,West Midlands Region,A Level or Equivalent,120,20-30%,1992,75.625,High,High,Low Risk,0,1,Withdrawn
410838,F,East Midlands Region,A Level or Equivalent,60,10-20,3935,64.9166666666667,High,Medium,Safe,1,0,Pass
411939,M,South Region,A Level or Equivalent,180,40-50%,430,,Low,,High Risk,0,1,Withdrawn
412697,M,North Region,A Level or Equivalent,210,80-90%,3081,79,High,High,Safe,1,0,Pass
413137,M,West Midlands Region,HE Qualification,60,20-30%,483,88.5,Medium,High,High Risk,0,1,Withdrawn
413259,F,Scotland,A Level or Equivalent,240,80-90%,,,,,,0,1,Withdrawn
413747,M,Ireland,Lower Than A Level,60,90-100%,1095,58.5,Medium,Medium,Low Risk,0,0,Fail
413950,M,North Region,Lower Than A Level,60,,,,,,,0,0,Fail
415724,M,Wales,HE Qualification,90,80-90%,911,72,Medium,High,Low Risk,0,1,Withdrawn
416304,M,East Anglian Region,HE Qualification,120,60-70%,4037,79,High,High,Safe,1,0,Pass
416426,M,East Anglian Region,HE Qualification,120,10-20,,,,,,0,1,Withdrawn
416696,F,Scotland,HE Qualification,60,20-30%,1279,73.5,Medium,High,Low Risk,0,1,Withdrawn
